,Name,Category,Number of Followers,Account created Date,Number of Likes,TwitterHandle,Content,RetweetCount,Location
3424,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,28977,https://twitter.com/VP,Let me be clear: the Department of Justice is not a weapon for the president to use against perceived enemies. The American people must have confidence that those entrusted with enforcing our laws will act with fairness and impartiality. This isn’t a game.,7112,
3425,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1411,https://twitter.com/VP,Thank you @LenaWaithe and @MTV for shining a light on this crisis in Black maternal health. We must continue to speak this truth and take action to remove implicit bias from the health care system and deliver better care for Black mothers. https://t.co/1n1pPQlL6F,441,
3426,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,9543,https://twitter.com/VP,"Last week, A.G. Barr refused to answer whether the president had pressured him to open investigations into anyone.
 
Yesterday, the president suggested he had asked his “people” to investigate John Kerry.
 
A.G. Barr: you owe the American people an answer.",2803,
3427,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1519,https://twitter.com/VP,"When our nation’s public defenders are overworked and lack the resources they need to do their jobs, our entire justice system suffers. My EQUAL Defense Act will help support public defenders and make our justice system more fair and more equal.",358,
3428,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5703,https://twitter.com/VP,Here’s something we can’t stay silent about: the Department of Justice is actively supporting a lawsuit to invalidate the entire Affordable Care Act. This would strip health care from nearly 20 million Americans and end protections for those with pre-existing conditions.,2320,
3429,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,894,https://twitter.com/VP,"This administration is taking steps to open up Central California to oil and gas drilling, which would directly threaten the health of the environment &amp; our fight against climate change. I oppose this plan &amp; I will fight to protect our beautiful state.

https://t.co/srahEZLlrA",260,
3430,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,63535,https://twitter.com/VP,"The president all but confirmed today that he improperly asked the DOJ to prosecute John Kerry.

I'm now demanding that A.G. Barr answer what he refused to tell me last week - has the White House improperly pressured him to investigate the president's perceived enemies?",17856,
3431,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,19147,https://twitter.com/VP,"Attorney General Barr admitted that he did not look at the underlying evidence in the Mueller investigation before single-handedly closing the matter.

Now, the president is blocking Congress from seeing it for ourselves. What are they trying to hide?",5993,
3432,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1437,https://twitter.com/VP,"Public defenders are overworked and underpaid - and when a public defender can’t do his or her job well, our entire criminal justice system breaks down. That's why yesterday I introduced a bill to ensure fair pay for public defenders and establish workload limits.",269,
3433,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4317,https://twitter.com/VP,The public is smart enough to know Attorney General Barr tried to mislead Congress and the American people about improper influence from the WH. That’s why I'm joining @SenWhitehouse on a bill to safeguard DOJ's independence.,914,
3434,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1457,https://twitter.com/VP,"This is awful. People I talk to want their elected officials working to make life easier for working people, not harder. This is just further evidence that this administration only cares about those at the very top. https://t.co/0H9wRDW1HE",507,
3435,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1745,https://twitter.com/VP,Our babies should never have to endure trauma from gun violence because supposed leaders don’t have the courage to act. Enough. We have legislation in Congress to address this – it’s time for the Senate to hold hearings and allow votes on these bills. #highlandsranchshooting https://t.co/DK7HQjqEXq,421,
3436,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3308,https://twitter.com/VP,White supremacy is an affront to the ideals of our country – and the threat is growing. We’ve introduced a resolution condemning the recent anti-Semitic attack on worshippers at Chabad of Poway. Anti-Semitism is real &amp; we must continue to speak out against it wherever it occurs.,687,
3437,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2836,https://twitter.com/VP,"Michael Park has opposed voting rights and affirmative action, access to health care, and the rights of women and workers - and today, he's up for a lifetime appointment to the 2nd Circuit.

I'm on my way to vote NO on his nomination. #ProtectOurCourts",605,
3438,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,587,https://twitter.com/VP,Last week we heard of two more deaths from carbon monoxide poisoning in public housing. My heart goes out to Anthony &amp; Gwendolyn's family. These senseless deaths are unconscionable &amp; entirely preventable - we must pass my bill immediately to require detectors in public housing. https://t.co/lKUtIZfqrP,146,
3439,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1306,https://twitter.com/VP,"Too often, public defenders are overworked and lack critical resources. And the person who suffers is the defendant, whose liberty is on the line. This is wrong &amp; the opposite of justice.

Today I'm introducing the EQUAL Defense Act to boost pay &amp; resources for public defenders.",266,
3440,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5318,https://twitter.com/VP,Today marks 1 year since the Trump administration began ripping families apart at our border. This human rights abuse committed by our government will forever be a stain on our country's history. We must hold leaders accountable &amp; fight for every family to be reunited.,1345,
3441,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1076,https://twitter.com/VP,We have to speak truth that racial and gender bias is being built into emerging fields like Artificial Intelligence. Today my colleagues &amp; I reintroduced a bill that would ensure the government has the tools it needs to adopt AI technology in a smart way for all Americans.,195,
3442,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4405,https://twitter.com/VP,It’s more critical now than ever that we hear from Mueller himself about the facts of his two-year investigation. He must testify before Congress immediately so the American people can hear the truth.,911,
3443,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,282,https://twitter.com/VP,"Congress has too often neglected problems that disproportionately affect women and people of color across the country. We need to change that.
 
I'm headed over to talk with @momjustice about these critical issues. Watch live here. https://t.co/gJ4rqIW9Dt",76,
3444,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2408,https://twitter.com/VP,A.G. Barr's handling of the Mueller report &amp; refusal to answer simple questions raises concerns about the DOJ's independence. We must ensure the DOJ is free from interference from the WH. Today I announced I’ll be joining @SenWhitehouse in writing a bill to codify this into law.,624,
3445,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1574,https://twitter.com/VP,Too many Americans would face complete upheaval in the face of an unexpected bill from the car breaking down or a visit to the emergency room. That's not right. My LIFT Act would provide middle class &amp; working families with a tax credit of up to $500/month to help address this.,278,
3446,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1779,https://twitter.com/VP,Offshore drilling directly threatens the health of our coasts and the economic wellbeing of coastal towns around the country. I’ve cosponsored two bills that will ban offshore drilling across the Pacific and Atlantic Coasts and protect our beautiful shorelines.,384,
3447,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,8808,https://twitter.com/VP,Attorney General Barr made it very clear last week that he’s not able to perform his duties in the interest of the American people. It’s time for him to resign. https://t.co/gkz6XoOTXi,2246,
3448,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,716,https://twitter.com/VP,This alarming UN report reminds us why we must take bold action to safeguard the vitality and biodiversity of our planet in our fight to address the urgent crisis of climate change. There is no Planet B. https://t.co/pCGqz3wyh1,221,
3449,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5952,https://twitter.com/VP,"My mother was a breast cancer researcher - growing up, I was taught how important it is for women to work in STEM fields. We have to make sure that women in STEM are given a chance to succeed. That’s why I recently introduced a bill to combat sexual harassment in science.",971,
